zip,year,tmax_annual,tmin_annual,prcp_annual,tmax_peak,prcp_min,tmax_dry,tmin_dry,prcp_dry,dry_months_dry,tmax_wet,tmin_wet,prcp_wet,dry_months_wet,fires_last1,fires_last3,acres_last3,years_since_fire
92197,2023,22.24432414984904,14.866317358793722,245.525,26.94682795698925,0.0,24.92441935483871,18.563360215053763,17.275,4.0,20.32997043199927,12.22557246146512,228.25,2.0,0,0,0.0,10
92198,2023,22.24432414984904,14.866317358793722,245.525,26.94682795698925,0.0,24.92441935483871,18.563360215053763,17.275,4.0,20.32997043199927,12.22557246146512,228.25,2.0,0,0,0.0,10
92199,2023,22.24432414984904,14.866317358793722,245.525,26.94682795698925,0.0,24.92441935483871,18.563360215053763,17.275,4.0,20.32997043199927,12.22557246146512,228.25,2.0,0,0,0.0,10
92201,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92202,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92203,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92210,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92211,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92220,2023,25.52953632262559,8.4416099972091,213.5,36.395161290322584,0.0,32.41583966753183,14.428459414781857,10.325,3.75,21.361613120776674,4.926911080338698,203.175,2.5,0,3,33366.92,2
92222,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92223,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92225,2023,31.138833915868698,18.32323603055423,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.843445844967576,12.470488335489925,3.0500000000000003,7.0,1,1,5856.57,1
92226,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92227,2023,31.85262980889548,15.061679329585312,39.025,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.529071185139273,9.959408446424144,33.525,4.75,0,0,0.0,4
92230,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92231,2023,31.924410863823432,15.16327381457906,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.692137652920305,10.122064105647418,34.175,4.75,0,1,106.2,2
92232,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92233,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92234,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92235,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92236,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92239,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92240,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92241,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92242,2023,31.138833915868698,18.32323603055423,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.843445844967576,12.470488335489925,3.0500000000000003,7.0,0,0,0.0,10
92243,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92244,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92247,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92248,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92249,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92250,2023,31.482683783108445,14.79765729803109,39.675,43.10645161290323,0.0,39.921086021505374,22.98778897849462,5.5,4.25,26.33565947831713,9.800208946917259,34.175,4.75,0,2,257.05,2
92251,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92252,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92253,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92254,2023,28.3531645584021,14.288102819466715,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.05044907202849,8.668859555836814,14.175,6.25,0,0,0.0,4
92255,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92256,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92257,2023,31.812998526161092,15.067186152241398,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.48788170053935,9.945903391361703,34.175,4.75,0,1,122.87,2
92258,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92259,2023,31.108804865280494,14.412668453839515,39.675,43.10645161290323,0.0,40.548795698924735,23.81094086021505,5.5,4.0,26.573844276429924,9.995251875378965,34.175,5.0,0,2,115.54,3
92260,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92261,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92262,2023,27.70415174126243,13.72935904585647,17.45,40.54351966165092,0.0,36.59824770298297,21.63621154559197,3.275,4.25,22.054839041875447,8.658029727027914,14.175,6.5,0,1,11.14,3
92263,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92264,2023,27.744561087410773,13.696913470023677,17.45,40.62152391546162,0.0,36.611687150863595,21.558004563475087,3.275,4.25,22.054839041875447,8.658029727027914,14.175,6.5,0,1,129.99,3
92266,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92267,2023,31.371416437012122,18.544933305324015,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.98884335454612,12.632111589723023,3.0500000000000003,6.75,0,1,13.99,3
92268,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92270,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92273,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92274,2023,27.92451232097273,13.863281877065008,17.45,40.62152391546162,0.0,36.54232010842328,21.5332517783292,3.275,4.5,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,5
92275,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92276,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92277,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92278,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92280,2023,31.138833915868698,18.32323603055423,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.843445844967576,12.470488335489925,3.0500000000000003,7.0,0,0,0.0,10
92281,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,0,0,0.0,10
92282,2023,25.60951385357628,8.52259703407225,213.875,35.900000000000006,0.0,32.26169988258559,14.098879665677913,10.7,4.0,21.361613120776674,4.926911080338698,203.175,2.5,0,2,6289.46,3
92283,2023,31.746316367593852,14.973390752972207,39.675,43.10645161290323,0.0,40.0979623655914,23.001774193548385,5.5,4.5,26.573844276429924,9.995251875378965,34.175,5.0,1,1,25.0,1
92284,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,1,1,414.11,1
92285,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92286,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92301,2023,25.851691405639343,9.387218240591624,2.025,38.90989631336406,0.0,34.57718936043255,16.502218143248527,0.45,5.0,19.619192866501344,4.305075452979553,1.575,7.0,0,0,0.0,10
92304,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92305,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,1,1,1079.28,1
92307,2023,25.13027251298942,8.004389342084037,213.175,36.13943548387097,0.0,32.32951388888889,13.688232078853046,10.0,3.25,21.361613120776674,4.926911080338698,203.175,2.5,0,3,208.21,2
92308,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92309,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92310,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92311,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92312,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92313,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92314,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,1,1,26.49,1
92315,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92316,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92317,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92318,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92320,2023,25.999422358015238,8.917208965699825,213.875,36.395161290322584,0.0,32.908984844271416,14.814916898405636,10.7,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,4
92321,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92322,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92323,2023,31.138833915868698,18.32323603055423,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.843445844967576,12.470488335489925,3.0500000000000003,7.0,0,0,0.0,10
92324,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92325,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92327,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92328,2023,25.655003928527286,10.40299922643325,111.97500000000001,39.38306451612903,0.0,34.79593548387097,17.963682795698926,17.05,4.0,19.125767103281802,5.002510962672054,94.925,2.5,0,0,0.0,10
92329,2023,25.69302533569045,9.490954284522486,143.92499999999998,38.24596774193548,0.0,34.0895,16.344003893214683,1.925,5.0,19.6955434326122,4.595918849742344,142.0,3.0,0,0,0.0,10
92331,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92332,2023,27.772135456176994,13.74833147967363,17.45,40.85889984598272,0.0,36.68559110040867,21.69527420780925,3.275,4.25,22.054839041875447,8.658029727027914,14.175,6.5,0,4,1553.9,2
92333,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92334,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92335,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92336,2023,26.004716587253434,8.7930572171039,213.525,36.395161290322584,0.0,32.90780427326659,14.503693733778272,10.35,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,1,10.51,3
92337,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92338,2023,28.201078654315594,14.158810317055229,17.45,40.85889984598272,0.0,36.8058141117318,21.859903143093465,3.275,4.75,22.054839041875447,8.658029727027914,14.175,6.5,0,0,0.0,10
92339,2023,25.639250346504934,8.545404807349676,213.875,35.875,0.0,32.2916046764924,14.173966919262144,10.7,4.0,21.361613120776674,4.926911080338698,203.175,2.5,0,1,22503.71,3
92340,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92341,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92342,2023,25.851691405639343,9.387218240591624,2.025,38.90989631336406,0.0,34.57718936043255,16.502218143248527,0.45,5.0,19.619192866501344,4.305075452979553,1.575,7.0,0,0,0.0,10
92344,2023,25.93237581499887,8.792710358039717,213.5,36.395161290322584,0.0,32.665173896922504,14.57469238969225,10.325,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,2,310.35,2
92345,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,2,2,124.99,1
92346,2023,25.372782311735662,8.441929059886165,212.925,36.395161290322584,0.0,32.28267770516623,14.217687797398344,10.7,3.75,20.891669823991887,4.695564584231914,202.225,2.0,0,5,151.62,3
92347,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92350,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92352,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92354,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92356,2023,25.902089510029583,8.75592867360439,213.875,36.395161290322584,0.0,32.625579810901,14.401590239154617,10.7,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,1,118.78,3
92357,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92358,2023,25.898311787628387,8.696173212389668,213.875,36.395161290322584,0.0,32.571497821653686,14.309215239154616,10.7,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,1,810.97,2
92359,2023,25.931844498737576,8.793024453427089,213.875,36.395161290322584,0.0,32.884047552836485,14.640098303670745,10.7,4.25,21.064215152134267,4.694000129899939,203.175,2.25,0,2,53.04,3
92363,2023,31.138833915868698,18.32323603055423,4.9,44.05344827586207,0.0,39.95237721513027,26.51708280364426,1.8499999999999999,5.0,24.843445844967576,12.470488335489925,3.0500000000000003,7.0,0,0,0.0,10
92364,2023,27.410352471962597,15.736495707512114,92.15,41.47903225806452,0.0,36.846375,24.204021505376346,12.875,4.0,21.045601613281576,10.016638763403025,79.27499999999999,2.75,0,4,46748.27,2
92365,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92366,2023,27.616065546815687,15.903247611985098,92.15,41.47903225806452,0.0,36.81471505376344,24.1445,12.875,4.25,21.045601613281576,10.016638763403025,79.27499999999999,2.75,0,0,0.0,10
92368,2023,25.851691405639343,9.387218240591624,2.025,38.90989631336406,0.0,34.57718936043255,16.502218143248527,0.45,5.0,19.619192866501344,4.305075452979553,1.575,7.0,0,0,0.0,10
92369,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92371,2023,25.69302533569045,9.490954284522486,143.92499999999998,38.24596774193548,0.0,34.0895,16.344003893214683,1.925,5.0,19.6955434326122,4.595918849742344,142.0,3.0,0,0,0.0,10
92372,2023,25.69302533569045,9.490954284522486,143.92499999999998,38.24596774193548,0.0,34.0895,16.344003893214683,1.925,5.0,19.6955434326122,4.595918849742344,142.0,3.0,0,0,0.0,10
92373,2023,25.996077779824304,8.842658878882983,213.875,36.395161290322584,0.0,32.884047552836485,14.640098303670745,10.7,4.25,21.361613120776674,4.926911080338698,203.175,2.5,0,1,169.55,3
92374,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92375,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92376,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92377,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92378,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92382,2023,25.78456315197903,8.66922445544352,213.875,36.395161290322584,0.0,32.69121489154616,14.514470951520208,10.7,4.0,21.361613120776674,4.926911080338698,203.175,2.5,1,2,88.64,1
92384,2023,25.655003928527286,10.40299922643325,111.97500000000001,39.38306451612903,0.0,34.79593548387097,17.963682795698926,17.05,4.0,19.125767103281802,5.002510962672054,94.925,2.5,0,0,0.0,10
92385,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92386,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92389,2023,26.325888628536152,11.859989133045131,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,19.93347918888363,6.025470361213653,4.825,6.5,0,1,31.77,2
92391,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92392,2023,25.69302533569045,9.490954284522486,143.92499999999998,38.24596774193548,0.0,34.0895,16.344003893214683,1.925,5.0,19.6955434326122,4.595918849742344,142.0,3.0,0,0,0.0,10
92393,2023,25.851691405639343,9.387218240591624,2.025,38.90989631336406,0.0,34.57718936043255,16.502218143248527,0.45,5.0,19.619192866501344,4.305075452979553,1.575,7.0,0,0,0.0,10
92394,2023,25.851691405639343,9.387218240591624,2.025,38.90989631336406,0.0,34.57718936043255,16.502218143248527,0.45,5.0,19.619192866501344,4.305075452979553,1.575,7.0,0,0,0.0,10
92395,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92397,2023,25.69302533569045,9.490954284522486,143.92499999999998,38.24596774193548,0.0,34.0895,16.344003893214683,1.925,5.0,19.6955434326122,4.595918849742344,142.0,3.0,1,1,865.14,1
92398,2023,26.33158961885408,11.848905587334569,4.825,39.43017042745908,0.0,34.93175860893355,19.689609745173694,0.0,5.0,20.188611768797315,6.2484026174494804,4.825,6.75,0,0,0.0,10
92399,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92401,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92402,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92403,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92404,2023,25.518348060495306,8.385807145325012,213.5,36.395161290322584,0.0,32.34317232882215,14.295297116394762,10.325,3.75,21.361613120776674,4.926911080338698,203.175,2.5,0,3,68.13,2
92405,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92406,2023,26.084686159224535,8.887313910848915,213.875,36.395161290322584,0.0,32.696988413051535,14.431877873563218,10.7,4.5,21.361613120776674,4.926911080338698,203.175,2.5,0,0,0.0,10
92407,2023,24.97485120017378,8.005405560718687,200.275,35.123682795698926,0.0,32.53427875108145,14.539850142133233,3.95,3.0,21.23499874514136,4.835150740681886,196.325,2.25,2,9,432.58,1
